Date,RPS,Model
2020-11-08,0.28186595667458475,Bayes.Basic
2020-11-08,0.13835212270304192,Bayes.Basic
2020-11-08,0.2971694485657353,Bayes.Basic
2020-11-21,0.2644731205821825,Bayes.Basic
2020-11-21,0.26197316031042994,Bayes.Basic
2020-11-21,0.2724687532005612,Bayes.Basic
2020-11-21,0.27054534379995226,Bayes.Basic
2020-11-22,0.27687461027873633,Bayes.Basic
2020-11-22,0.27408532402301955,Bayes.Basic
2020-11-22,0.1320567301699052,Bayes.Basic
2020-11-22,0.2550509747249132,Bayes.Basic
2020-11-23,0.2647233449195317,Bayes.Basic
2020-11-23,0.1175996675784923,Bayes.Basic
2020-11-27,0.25122514125764295,Bayes.Basic
2020-11-28,0.12777612767725197,Bayes.Basic
2020-11-28,0.2533237539377576,Bayes.Basic
2020-11-28,0.28869281283241166,Bayes.Basic
2020-11-28,0.2703008140694987,Bayes.Basic
2020-11-29,0.2646497273303218,Bayes.Basic
2020-11-29,0.1354833985234775,Bayes.Basic
2020-11-29,0.2843629112655097,Bayes.Basic
2020-11-30,0.25101939028393927,Bayes.Basic
2020-11-30,0.25900197678385667,Bayes.Basic
2020-12-05,0.11855122640769603,Bayes.Basic
2020-12-05,0.27292688842207796,Bayes.Basic
2020-12-05,0.26698354018321596,Bayes.Basic
2020-12-05,0.24994967042597396,Bayes.Basic
2020-12-06,0.2953821976419438,Bayes.Basic
2020-12-06,0.28154561208720313,Bayes.Basic
2020-12-06,0.27194745335695875,Bayes.Basic
2020-12-06,0.26285061566695006,Bayes.Basic
2020-12-07,0.27219196392279316,Bayes.Basic
2020-12-11,0.2683176310389298,Bayes.Basic
2020-12-12,0.2857501680663942,Bayes.Basic
2020-12-12,0.26999621906445315,Bayes.Basic
2020-12-12,0.1395423846760901,Bayes.Basic
2020-12-12,0.2714626884885727,Bayes.Basic
2020-12-13,0.2716043110548196,Bayes.Basic
2020-12-13,0.12466171296918953,Bayes.Basic
2020-12-13,0.12767349091778946,Bayes.Basic
2020-12-13,0.2872688062035112,Bayes.Basic
2020-12-13,0.28186595667458475,Bayes.Basic
2020-12-15,0.2872689059986335,Bayes.Basic
2020-12-15,0.12624319805880801,Bayes.Basic
2020-12-16,0.1304429040805799,Bayes.Basic
2020-12-16,0.2865321216075499,Bayes.Basic
2020-12-16,0.25025286375527434,Bayes.Basic
2020-12-16,0.11652541448107333,Bayes.Basic
2020-12-16,0.2726486386995004,Bayes.Basic
2020-12-16,0.11833532836711178,Bayes.Basic
2020-12-17,0.1163435950688557,Bayes.Basic
2020-12-17,0.2644731205821825,Bayes.Basic
2020-12-19,0.2508533541113345,Bayes.Basic
2020-12-19,0.2578265029195399,Bayes.Basic
2020-12-19,0.2664440323536373,Bayes.Basic
2020-12-19,0.1175996675784923,Bayes.Basic
2020-12-20,0.11756390314775514,Bayes.Basic
2020-12-20,0.2889581235986163,Bayes.Basic
2020-12-20,0.25936054635675243,Bayes.Basic
2020-12-20,0.2953821976419438,Bayes.Basic
2020-12-21,0.2753196836628146,Bayes.Basic
2020-12-21,0.2573583792186653,Bayes.Basic
2020-12-26,0.13157495003065514,Bayes.Basic
2020-12-26,0.272496574355713,Bayes.Basic
2020-12-26,0.11676963164043588,Bayes.Basic
2020-12-26,0.27010404756706746,Bayes.Basic
2020-12-26,0.2648301219862337,Bayes.Basic
2020-12-26,0.2607354793002916,Bayes.Basic
2020-12-27,0.2743831437829538,Bayes.Basic
2020-12-27,0.11790812469070928,Bayes.Basic
2020-12-27,0.12555778060209347,Bayes.Basic
2020-12-27,0.12397048699253067,Bayes.Basic
2020-12-28,0.11892600021797425,Bayes.Basic
2020-12-28,0.1303460694547074,Bayes.Basic
2020-12-29,0.25751083383140105,Bayes.Basic
2020-12-29,0.27750659627237845,Bayes.Basic
2020-12-29,0.1182321330646076,Bayes.Basic
2020-12-29,0.28035064328570763,Bayes.Basic
2020-12-29,0.2623190368383563,Bayes.Basic
2020-12-30,0.12912349637909243,Bayes.Basic
2021-01-01,0.2840376491411974,Bayes.Basic
2021-01-01,0.24814997941464906,Bayes.Basic
2021-01-02,0.2586823942030696,Bayes.Basic
2021-01-02,0.29081711126667315,Bayes.Basic
2021-01-02,0.11688595464494483,Bayes.Basic
2021-01-02,0.26303556670385025,Bayes.Basic
2021-01-03,0.29187817785458947,Bayes.Basic
2021-01-03,0.26611012698184294,Bayes.Basic
2021-01-04,0.2724878636047339,Bayes.Basic
2021-01-12,0.28186595667458475,Bayes.Basic
2021-01-12,0.26015779064574535,Bayes.Basic
2021-01-12,0.2585283205570721,Bayes.Basic
2021-01-13,0.2556550754467976,Bayes.Basic
2021-01-13,0.12302748849094602,Bayes.Basic
2021-01-14,0.13084852908228903,Bayes.Basic
2021-01-16,0.27061313507919793,Bayes.Basic
2021-01-16,0.27132076933329424,Bayes.Basic
2021-01-16,0.2669271008219885,Bayes.Basic
2021-01-16,0.2724877779513179,Bayes.Basic
2021-01-16,0.284365524712827,Bayes.Basic
2021-01-17,0.2640249188891066,Bayes.Basic
2021-01-17,0.13918367660667647,Bayes.Basic
2021-01-17,0.23900245191572944,Bayes.Basic
2021-01-18,0.26662034537871954,Bayes.Basic
2021-01-19,0.2756470332888207,Bayes.Basic
2021-01-19,0.29629145854907724,Bayes.Basic
2021-01-20,0.2413884152781586,Bayes.Basic
2021-01-20,0.2824788721101697,Bayes.Basic
2021-01-21,0.28058714676720853,Bayes.Basic
2021-01-23,0.2988372855649965,Bayes.Basic
2021-01-26,0.25631635407931336,Bayes.Basic
2021-01-26,0.28653209698968946,Bayes.Basic
2021-01-26,0.25966901710716284,Bayes.Basic
2021-01-26,0.2610485560830228,Bayes.Basic
2021-01-27,0.2647233449195317,Bayes.Basic
2021-01-27,0.12942941754621057,Bayes.Basic
2021-01-27,0.11652541488253787,Bayes.Basic
2021-01-27,0.12181525507742821,Bayes.Basic
2021-01-27,0.27420992748176837,Bayes.Basic
2021-01-28,0.27264841813333573,Bayes.Basic
2021-01-30,0.275979004811571,Bayes.Basic
2021-01-30,0.28865573764498453,Bayes.Basic
2021-01-30,0.25534592514238613,Bayes.Basic
2021-01-30,0.11422241410723939,Bayes.Basic
2021-01-30,0.14106906260211882,Bayes.Basic
2021-01-30,0.2908170953554495,Bayes.Basic
2021-01-31,0.2530283621195735,Bayes.Basic
2021-01-31,0.2678096347737193,Bayes.Basic
2021-01-31,0.2699143247463738,Bayes.Basic
2021-01-31,0.2822083150973273,Bayes.Basic
2021-02-02,0.28104356729635255,Bayes.Basic
2021-02-02,0.28436302279146186,Bayes.Basic
2021-02-02,0.26464983198941616,Bayes.Basic
2021-02-02,0.29883726766345947,Bayes.Basic
2021-02-03,0.2533236819466861,Bayes.Basic
2021-02-03,0.29843347735832493,Bayes.Basic
2021-02-03,0.25765257545798953,Bayes.Basic
2021-02-03,0.2590019618538509,Bayes.Basic
2021-02-03,0.2753110639824894,Bayes.Basic
2021-02-04,0.26274681816911066,Bayes.Basic
2021-02-06,0.29716956532685973,Bayes.Basic
2021-02-06,0.11585952396261522,Bayes.Basic
2021-02-06,0.26638303810743036,Bayes.Basic
2021-02-06,0.11745059303851856,Bayes.Basic
2021-02-06,0.1314270201450935,Bayes.Basic
2021-02-07,0.27025054497463846,Bayes.Basic
2021-02-07,0.11929546041767786,Bayes.Basic
2021-02-07,0.2551066413573361,Bayes.Basic
2021-02-07,0.2550508695508808,Bayes.Basic
2021-02-08,0.26366443817447455,Bayes.Basic
2021-02-13,0.28436302279146186,Bayes.Basic
2021-02-13,0.2647233329742323,Bayes.Basic
2021-02-13,0.26303402609227605,Bayes.Basic
2021-02-13,0.11676963164043588,Bayes.Basic
2021-02-14,0.28001595920995015,Bayes.Basic
2021-02-14,0.12720895841795693,Bayes.Basic
2021-02-14,0.2545004167568226,Bayes.Basic
2021-02-14,0.2716042938740066,Bayes.Basic
2021-02-15,0.2740853421798788,Bayes.Basic
2021-02-15,0.2644732343797243,Bayes.Basic
2021-02-17,0.11629777299918471,Bayes.Basic
2021-02-17,0.2695143746095551,Bayes.Basic
2021-02-19,0.27132078835910545,Bayes.Basic
2021-02-20,0.1297565860372004,Bayes.Basic
2021-02-20,0.11379407084282885,Bayes.Basic
2021-02-20,0.25982839189201895,Bayes.Basic
2021-02-20,0.26171257985269314,Bayes.Basic
2021-02-21,0.27921393278198053,Bayes.Basic
2021-02-21,0.26885028458853105,Bayes.Basic
2021-02-21,0.26365238118022216,Bayes.Basic
2021-02-21,0.2742100435171492,Bayes.Basic
2021-02-22,0.28865572428412106,Bayes.Basic
2021-02-23,0.279056141518702,Bayes.Basic
2021-02-27,0.25766696885633483,Bayes.Basic
2021-02-27,0.27345632144518417,Bayes.Basic
2021-02-27,0.2847004587395592,Bayes.Basic
2021-02-27,0.11837397502133216,Bayes.Basic
2021-02-28,0.11695449924980388,Bayes.Basic
2021-02-28,0.24520884932981152,Bayes.Basic
2021-02-28,0.26204787498988147,Bayes.Basic
2021-02-28,0.14031408091275277,Bayes.Basic
2021-02-28,0.26501412331918084,Bayes.Basic
2021-03-01,0.2634160691860131,Bayes.Basic
2021-03-02,0.2531742460867508,Bayes.Basic
2021-03-03,0.11826759695989358,Bayes.Basic
2021-03-03,0.25900197678385667,Bayes.Basic
2021-03-03,0.12967402551523244,Bayes.Basic
2021-03-04,0.28004300802854626,Bayes.Basic
2021-03-04,0.2672095025723037,Bayes.Basic
2021-03-04,0.2549040535016938,Bayes.Basic
2021-03-06,0.12942942086340256,Bayes.Basic
2021-03-06,0.2716042938740066,Bayes.Basic
2021-03-06,0.1170302169847237,Bayes.Basic
2021-03-06,0.2818659370688829,Bayes.Basic
2021-03-07,0.1162344745525875,Bayes.Basic
2021-03-07,0.25815694586502747,Bayes.Basic
2021-03-07,0.27751634147828186,Bayes.Basic
2021-03-07,0.24705355130941803,Bayes.Basic
2021-03-08,0.26662034537871954,Bayes.Basic
2021-03-08,0.26831765312161754,Bayes.Basic
2021-03-10,0.25782658769873484,Bayes.Basic
2021-03-12,0.11861994593213894,Bayes.Basic
2021-03-13,0.1317819774774899,Bayes.Basic
2021-03-13,0.2953822077432181,Bayes.Basic
2021-03-13,0.29044427473167866,Bayes.Basic
2021-03-13,0.2729268164395863,Bayes.Basic
2021-03-14,0.2775065821608107,Bayes.Basic
2021-03-14,0.28154563376807806,Bayes.Basic
2021-03-14,0.26260764073068604,Bayes.Basic
2021-03-14,0.2669836496086385,Bayes.Basic
2021-03-15,0.26285053814255227,Bayes.Basic
2021-03-19,0.2929734574719091,Bayes.Basic
2021-03-20,0.28504275102380877,Bayes.Basic
2021-03-21,0.13093806783029677,Bayes.Basic
2021-03-21,0.24956802769148073,Bayes.Basic
2021-04-03,0.28058714676720853,Bayes.Basic
2021-04-03,0.27875018837339305,Bayes.Basic
2021-04-03,0.24790864926836745,Bayes.Basic
2021-04-03,0.2751226185635739,Bayes.Basic
2021-04-04,0.2696991078981511,Bayes.Basic
2021-04-04,0.12499249957034923,Bayes.Basic
2021-04-04,0.3057017476347814,Bayes.Basic
2021-04-04,0.2648301219862337,Bayes.Basic
2021-04-05,0.11976934772288947,Bayes.Basic
2021-04-05,0.26912636176999444,Bayes.Basic
2021-04-09,0.29413922228117084,Bayes.Basic
2021-04-10,0.28674477662605696,Bayes.Basic
2021-04-10,0.25085342983818226,Bayes.Basic
2021-04-10,0.23881457705243989,Bayes.Basic
2021-04-11,0.2641803554542626,Bayes.Basic
2021-04-11,0.26317382457999255,Bayes.Basic
2021-04-11,0.27211796031911706,Bayes.Basic
2021-04-11,0.25720908353932154,Bayes.Basic
2021-04-12,0.27312849200354067,Bayes.Basic
2021-04-12,0.11943551268072587,Bayes.Basic
2021-04-16,0.1261474432995001,Bayes.Basic
2021-04-17,0.2661209460370952,Bayes.Basic
2021-04-17,0.2771869737317997,Bayes.Basic
2021-04-18,0.129062290596787,Bayes.Basic
2021-04-18,0.260157878937882,Bayes.Basic
2021-04-19,0.1301402069252706,Bayes.Basic
2021-04-20,0.12942941754621057,Bayes.Basic
2021-04-21,0.2666379264680051,Bayes.Basic
2021-04-21,0.2413883362554501,Bayes.Basic
2021-04-22,0.28575018192164015,Bayes.Basic
2021-04-23,0.26644389216414327,Bayes.Basic
2021-04-24,0.1291234977565601,Bayes.Basic
2021-04-24,0.25735826993118177,Bayes.Basic
2021-04-24,0.2746879808629615,Bayes.Basic
2021-04-25,0.2753196717000279,Bayes.Basic
2021-04-25,0.1314270201450935,Bayes.Basic
2021-04-25,0.11488898458281445,Bayes.Basic
2021-04-26,0.26885030263783655,Bayes.Basic
2021-04-30,0.11967967535613162,Bayes.Basic
2021-05-01,0.23900236830976102,Bayes.Basic
2021-05-01,0.27132078835910545,Bayes.Basic
2021-05-01,0.2724878636047339,Bayes.Basic
2021-05-01,0.3009759786193035,Bayes.Basic
2021-05-02,0.2666202162032035,Bayes.Basic
2021-05-02,0.26402496420741717,Bayes.Basic
2021-05-03,0.1148288771398612,Bayes.Basic
2021-05-03,0.2669270868731756,Bayes.Basic
2021-05-07,0.2554465794509136,Bayes.Basic
2021-05-08,0.28380163501663414,Bayes.Basic
2021-05-08,0.2908170953554495,Bayes.Basic
2021-05-08,0.26611012698184294,Bayes.Basic
2021-05-08,0.26755685012859026,Bayes.Basic
2021-05-09,0.27500008173214796,Bayes.Basic
2021-05-09,0.2481498848824637,Bayes.Basic
2021-05-09,0.26317380243957816,Bayes.Basic
2021-05-09,0.2630356377470503,Bayes.Basic
2021-05-10,0.29454461413298266,Bayes.Basic
2021-05-11,0.2836310628433516,Bayes.Basic
2021-05-11,0.25654900731277225,Bayes.Basic
2021-05-12,0.2701033447931812,Bayes.Basic
2021-05-13,0.11976934878938679,Bayes.Basic
2021-05-13,0.26611012698184294,Bayes.Basic
2021-05-14,0.26483002580756193,Bayes.Basic
2021-05-15,0.2743831273961309,Bayes.Basic
2021-05-15,0.28865573764498453,Bayes.Basic
2021-05-15,0.11790812477316193,Bayes.Basic
2021-05-16,0.2778337302378551,Bayes.Basic
2021-05-16,0.2618385176126789,Bayes.Basic
2021-05-16,0.2712164209629648,Bayes.Basic
2021-05-16,0.2868674898917571,Bayes.Basic
2021-05-18,0.1287285611189301,Bayes.Basic
2021-05-18,0.27905612112042527,Bayes.Basic
2021-05-18,0.2854014149092535,Bayes.Basic
2021-05-18,0.24305410001824287,Bayes.Basic
2021-05-19,0.2585283388786611,Bayes.Basic
2021-05-19,0.2661209460370952,Bayes.Basic
2021-05-19,0.2954757311717762,Bayes.Basic
2021-05-19,0.2387250800194683,Bayes.Basic
2021-05-19,0.2606801363815975,Bayes.Basic
2021-05-19,0.2756470225431237,Bayes.Basic
2021-05-23,0.2575109343285846,Bayes.Basic
2021-05-23,0.3026339501301919,Bayes.Basic
2021-05-23,0.28001595920995015,Bayes.Basic
2021-05-23,0.28035065679569654,Bayes.Basic
2021-05-23,0.25379512572689905,Bayes.Basic
2021-05-23,0.25085342983818226,Bayes.Basic
2021-05-23,0.2695144799701159,Bayes.Basic
2021-05-23,0.27219197788515864,Bayes.Basic
2021-05-23,0.2743831437829538,Bayes.Basic
2021-05-23,0.262318936599759,Bayes.Basic
2021-08-13,,Bayes.Basic
2021-08-14,0.25936054635675243,Bayes.Basic
2021-08-14,0.2728086513827949,Bayes.Basic
2021-08-14,0.23881467594702285,Bayes.Basic
2021-08-14,0.2634160691860131,Bayes.Basic
2021-08-14,0.28186595667458475,Bayes.Basic
2021-08-14,0.26171257985269314,Bayes.Basic
2021-08-14,0.27315301837295713,Bayes.Basic
2021-08-15,0.2818659370688829,Bayes.Basic
2021-08-15,0.2724687532005612,Bayes.Basic
2021-08-21,0.26068020443294015,Bayes.Basic
2021-08-21,0.2988372855649965,Bayes.Basic
2021-08-21,,Bayes.Basic
2021-08-21,0.12174010282848396,Bayes.Basic
2021-08-21,0.26559040945630086,Bayes.Basic
2021-08-21,0.27500008173214796,Bayes.Basic
2021-08-22,0.1298506408886754,Bayes.Basic
2021-08-22,0.26183847812486216,Bayes.Basic
2021-08-22,0.26111755658240887,Bayes.Basic
2021-08-23,0.26317382457999255,Bayes.Basic
2021-08-28,0.2636529644966735,Bayes.Basic
2021-08-28,,Bayes.Basic
2021-08-28,0.2609703840065445,Bayes.Basic
2021-08-28,0.11864211870249931,Bayes.Basic
2021-08-28,0.29044427473167866,Bayes.Basic
2021-08-28,0.11833532836711178,Bayes.Basic
2021-08-28,0.1391500699036828,Bayes.Basic
2021-08-29,0.1182321330646076,Bayes.Basic
2021-08-29,0.2642366084849252,Bayes.Basic
2021-08-29,0.262318936599759,Bayes.Basic
2021-09-11,0.2979577629893259,Bayes.Basic
2021-09-11,0.2650142116337632,Bayes.Basic
2021-09-11,,Bayes.Basic
2021-09-11,0.24790864926836745,Bayes.Basic
2021-09-11,0.2742100435171492,Bayes.Basic
2021-09-11,0.1182321330646076,Bayes.Basic
2021-09-11,0.2775065821608107,Bayes.Basic
2021-09-11,0.23881467594702285,Bayes.Basic
2021-09-12,0.26214919184812907,Bayes.Basic
2021-09-13,0.25876200931067084,Bayes.Basic
2021-09-17,0.12071233485818421,Bayes.Basic
2021-09-18,,Bayes.Basic
2021-09-18,0.25288589908368597,Bayes.Basic
2021-09-18,0.25085342983818226,Bayes.Basic
2021-09-18,0.12872855897609597,Bayes.Basic
2021-09-18,0.28322032683076065,Bayes.Basic
2021-09-18,0.3009759999736367,Bayes.Basic
2021-09-19,0.2661209460370952,Bayes.Basic
2021-09-19,0.26698354018321596,Bayes.Basic
2021-09-19,0.26274681816911066,Bayes.Basic
2021-09-25,0.26611012698184294,Bayes.Basic
2021-09-25,0.29235007021506876,Bayes.Basic
2021-09-25,0.26912637806072714,Bayes.Basic
2021-09-25,0.2683176310389298,Bayes.Basic
2021-09-25,0.1182675971338003,Bayes.Basic
2021-09-25,0.11837397537406535,Bayes.Basic
2021-09-25,,Bayes.Basic
2021-09-26,0.28001595920995015,Bayes.Basic
2021-09-26,0.26260764073068604,Bayes.Basic
2021-09-27,0.11676963198767283,Bayes.Basic
2021-10-02,0.1314270201450935,Bayes.Basic
2021-10-02,0.11564688651652216,Bayes.Basic
2021-10-02,0.2575109343285846,Bayes.Basic
2021-10-02,0.2765693318413713,Bayes.Basic
2021-10-02,0.28504275102380877,Bayes.Basic
2021-10-02,0.1297565860372004,Bayes.Basic
2021-10-03,0.11892600021797425,Bayes.Basic
2021-10-03,0.2495680667321596,Bayes.Basic
2021-10-03,,Bayes.Basic
2021-10-03,0.13835213298172597,Bayes.Basic
2021-10-16,0.2652021309942108,Bayes.Basic
2021-10-16,0.26444835083439355,Bayes.Basic
2021-10-16,0.2836312056264642,Bayes.Basic
2021-10-16,0.2533237539377576,Bayes.Basic
2021-10-16,0.1159325892948745,Bayes.Basic
2021-10-16,0.26858079677091445,Bayes.Basic
2021-10-16,,Bayes.Basic
2021-10-17,0.2840376491411974,Bayes.Basic
2021-10-17,0.2714496924571143,Bayes.Basic
2021-10-18,0.13084852908228903,Bayes.Basic
2021-10-22,0.2433537075883216,Bayes.Basic
2021-10-23,0.26285061566695006,Bayes.Basic
2021-10-23,0.1186199467457323,Bayes.Basic
2021-10-23,0.28721000148720194,Bayes.Basic
2021-10-23,0.11922542114351505,Bayes.Basic
2021-10-23,0.11692202365559912,Bayes.Basic
2021-10-23,0.25565500067718105,Bayes.Basic
2021-10-24,,Bayes.Basic
2021-10-24,0.27921393278198053,Bayes.Basic
2021-10-24,0.26611012698184294,Bayes.Basic
2021-10-30,0.24520884932981152,Bayes.Basic
2021-10-30,,Bayes.Basic
2021-10-30,0.12777612693324789,Bayes.Basic
2021-10-30,0.303293865868424,Bayes.Basic
2021-10-30,0.2644731205821825,Bayes.Basic
2021-10-30,0.2718946181301801,Bayes.Basic
2021-10-30,0.27211796031911706,Bayes.Basic
2021-10-31,0.28504273397255253,Bayes.Basic
2021-10-31,0.2590019618538509,Bayes.Basic
2021-11-01,0.2900792852634803,Bayes.Basic
2021-11-05,0.25900197678385667,Bayes.Basic
2021-11-06,0.25480569106600887,Bayes.Basic
2021-11-06,,Bayes.Basic
2021-11-06,0.12891348260585359,Bayes.Basic
2021-11-06,0.28865573764498453,Bayes.Basic
2021-11-06,0.11837397537406535,Bayes.Basic
2021-11-07,0.2550509747249132,Bayes.Basic
2021-11-07,0.1261474432995001,Bayes.Basic
2021-11-07,0.12146798146053432,Bayes.Basic
2021-11-07,0.2699144136484325,Bayes.Basic
2021-11-20,0.2430539659776649,Bayes.Basic
2021-11-20,0.28865573764498453,Bayes.Basic
2021-11-20,0.11634359480773003,Bayes.Basic
2021-11-20,,Bayes.Basic
2021-11-20,0.2696991078981511,Bayes.Basic
2021-11-20,0.2770035041472513,Bayes.Basic
2021-11-20,0.27968881452001054,Bayes.Basic
2021-11-20,0.27512319944584374,Bayes.Basic
2021-11-21,0.2695144799701159,Bayes.Basic
2021-11-21,0.2586823942030696,Bayes.Basic
2021-11-27,0.26662034537871954,Bayes.Basic
2021-11-27,0.27249656179098275,Bayes.Basic
2021-11-27,0.26755685012859026,Bayes.Basic
2021-11-27,0.11634359480773003,Bayes.Basic
2021-11-27,0.1192254210431304,Bayes.Basic
2021-11-28,,Bayes.Basic
2021-11-28,0.28186595667458475,Bayes.Basic
2021-11-28,0.25766696885633483,Bayes.Basic
2021-11-28,0.14031408091275277,Bayes.Basic
2021-11-30,0.11723513481915827,Bayes.Basic
2021-11-30,0.26366443817447455,Bayes.Basic
2021-12-01,0.11967967535613162,Bayes.Basic
2021-12-01,0.25519663142830845,Bayes.Basic
2021-12-01,0.11790812469070928,Bayes.Basic
2021-12-01,0.1161980962368505,Bayes.Basic
2021-12-01,0.2413883362554501,Bayes.Basic
2021-12-01,0.2793715116601264,Bayes.Basic
2021-12-02,,Bayes.Basic
2021-12-02,0.27685914967527914,Bayes.Basic
2021-12-04,0.28174209135443146,Bayes.Basic
2021-12-04,0.2641803701946336,Bayes.Basic
2021-12-04,0.11723513481915827,Bayes.Basic
2021-12-04,0.26285053814255227,Bayes.Basic
2021-12-04,0.2554985896454169,Bayes.Basic
2021-12-05,,Bayes.Basic
2021-12-05,0.24814997941464906,Bayes.Basic
2021-12-05,0.2697510366691502,Bayes.Basic
2021-12-05,0.27936894497912135,Bayes.Basic
2021-12-06,0.2664440323536373,Bayes.Basic
2021-12-10,,Bayes.Basic
2021-12-11,0.2531742460867508,Bayes.Basic
2021-12-11,0.2596691308271273,Bayes.Basic
2021-12-11,0.24994967042597396,Bayes.Basic
2021-12-11,0.25085342983818226,Bayes.Basic
2021-12-11,0.2724877779513179,Bayes.Basic
2021-12-12,0.1173069637915311,Bayes.Basic
2021-12-12,0.29187820336520404,Bayes.Basic
2021-12-12,0.3009759999736367,Bayes.Basic
2021-12-14,0.29454461413298266,Bayes.Basic
2021-12-14,0.252611375021534,Bayes.Basic
2021-12-15,0.2750000684306345,Bayes.Basic
2021-12-15,0.11766596761963644,Bayes.Basic
2021-12-15,0.2595131798959338,Bayes.Basic
2021-12-16,0.13107192623644576,Bayes.Basic
2021-12-16,0.2772306343910837,Bayes.Basic
2021-12-18,0.25450027064299574,Bayes.Basic
2021-12-19,0.26483002580756193,Bayes.Basic
2021-12-19,0.12942942086340256,Bayes.Basic
2021-12-19,0.1341516914583766,Bayes.Basic
2021-12-26,0.24790876098861353,Bayes.Basic
2021-12-26,0.26501412331918084,Bayes.Basic
2021-12-26,0.24705355130941803,Bayes.Basic
2021-12-26,0.2743831273961309,Bayes.Basic
2021-12-26,0.23881457705243989,Bayes.Basic
2021-12-26,,Bayes.Basic
2021-12-27,0.13035280392843268,Bayes.Basic
2021-12-28,0.30009969381204954,Bayes.Basic
2021-12-28,0.1244522139871697,Bayes.Basic
2021-12-28,0.26912636176999444,Bayes.Basic
2021-12-28,0.28436302279146186,Bayes.Basic
2021-12-29,0.12942941754621057,Bayes.Basic
2021-12-29,,Bayes.Basic
2021-12-30,0.260157878937882,Bayes.Basic
2022-01-01,0.26365238118022216,Bayes.Basic
2022-01-01,0.2642365671762186,Bayes.Basic
